Timestamp,Solar_kW,Battery_kW,Diesel_kW,Load_Output_kW,Battery_Percent,Renewable_Percent
2025-04-09 10:50:54,2040.0,-162.8,0.0,1860.4,56.5,100.0
2025-04-09 10:55:54,1428.0,562.3,0.0,1962.5,56.0,100.0
2025-04-09 11:00:54,2800.0,-844.7,0.0,1949.4,56.0,100.0
2025-04-09 11:05:55,1691.0,269.8,0.0,1934.3,56.5,100.0
2025-04-09 11:10:55,2004.0,-64.8,0.0,1931.5,57.0,100.0
2025-04-09 11:15:56,2346.0,-352.2,0.0,1978.6,57.5,100.0
2025-04-09 11:20:56,2064.0,-37.9,0.0,2013.0,57.5,100.0
2025-04-09 11:25:57,2391.0,-397.1,0.0,1981.1,57.5,100.0
2025-04-09 11:30:57,1942.0,78.9,0.0,2009.0,59.0,100.0
2025-04-09 11:35:57,2380.0,-406.5,0.0,1967.8,59.0,100.0
2025-04-09 11:40:57,2075.0,-146.0,0.0,1930.8,59.5,100.0
2025-04-09 11:45:58,2497.0,-512.3,0.0,1966.9,61.0,100.0
2025-04-09 11:50:58,1886.0,139.8,0.0,2006.3,61.5,100.0
2025-04-09 11:55:58,2371.0,-363.2,0.0,2002.2,61.0,100.0
2025-04-09 12:00:58,1697.0,323.7,0.0,2005.7,60.5,100.0
2025-04-09 12:05:59,1872.0,136.7,0.0,1994.2,59.5,100.0
2025-04-09 12:10:59,2057.0,-72.2,0.0,1960.8,59.5,100.0
2025-04-09 12:15:59,2022.0,2.3,0.0,2006.9,59.0,100.0
2025-04-09 12:20:59,2257.0,-290.9,0.0,1955.7,58.5,100.0
2025-04-09 12:25:59,2109.0,-70.3,0.0,2027.9,59.5,100.0
2025-04-09 12:31:00,1970.0,31.2,0.0,1985.7,59.0,100.0
2025-04-09 12:36:00,2025.0,25.4,0.0,2035.1,58.5,100.0
2025-04-09 12:41:00,2308.0,-222.6,0.0,2079.5,59.5,100.0
2025-04-09 12:46:00,2430.0,-324.1,0.0,2099.5,60.5,100.0
2025-04-09 12:51:00,1949.0,125.0,0.0,2055.1,60.5,100.0
2025-04-09 12:56:01,2090.0,-11.3,0.0,2058.2,60.0,100.0
2025-04-09 13:01:01,2015.0,39.8,0.0,2042.5,59.0,100.0
2025-04-09 13:06:02,2030.0,56.6,0.0,2077.3,58.5,100.0
2025-04-09 13:11:02,1723.0,331.5,0.0,2039.8,57.5,100.0
2025-04-09 13:16:02,1769.0,335.8,0.0,2092.5,56.5,100.0
2025-04-09 13:21:04,1951.0,117.5,0.0,2050.9,55.0,100.0
2025-04-09 13:26:04,1701.0,330.8,0.0,2010.6,54.0,100.0
2025-04-09 13:31:06,1612.0,459.6,0.0,2065.2,52.5,100.0
2025-04-09 13:36:06,1563.0,466.3,0.0,880.0,51.5,100.0
2025-04-09 13:41:06,1584.0,474.9,0.0,1445.6,51.0,100.0
2025-04-09 13:46:07,1547.0,510.4,0.0,5786.3,50.5,35.9
2025-04-09 13:51:08,1491.0,575.6,0.0,2038.7,49.5,100.0
2025-04-09 13:56:08,1327.0,730.6,0.0,2051.4,47.5,100.0
2025-04-09 14:01:09,1351.0,662.7,0.0,2006.7,46.5,100.0
2025-04-09 14:06:09,1463.0,618.9,0.0,2078.0,45.5,100.0
2025-04-09 14:11:09,1500.0,592.4,0.0,2073.4,44.5,100.0
2025-04-09 14:16:09,1567.0,531.9,0.0,2084.0,43.5,100.0
2025-04-09 14:21:09,1578.0,488.9,0.0,2067.8,42.5,100.0
2025-04-09 14:26:10,1608.0,497.1,0.0,2101.2,42.0,100.0
2025-04-09 14:31:10,1546.0,544.0,0.0,2077.6,41.0,100.0
2025-04-09 14:36:10,1626.0,434.2,0.0,2051.4,40.5,100.0
2025-04-09 14:41:10,1714.0,346.4,0.0,2052.7,39.5,100.0
2025-04-09 14:46:11,1598.0,490.1,0.0,2086.6,38.5,100.0
2025-04-09 14:51:11,1464.0,596.7,0.0,2051.6,36.0,100.0
2025-04-09 14:56:11,1468.0,571.7,0.0,2034.1,33.5,100.0
2025-04-09 15:01:11,1554.0,517.8,0.0,2053.5,32.5,100.0
2025-04-09 15:06:12,1416.0,622.5,0.0,2024.5,31.5,100.0
2025-04-09 15:11:12,1396.0,662.3,0.0,2044.1,30.5,100.0
2025-04-09 15:16:13,1147.0,927.1,0.0,2055.5,29.0,100.0
2025-04-09 15:21:13,1297.0,782.6,0.0,2063.3,27.5,100.0
2025-04-09 15:26:13,1253.0,921.2,0.0,2165.7,26.0,100.0
2025-04-09 15:31:13,1739.0,418.2,0.0,2151.5,25.0,100.0
2025-04-09 15:36:14,1894.0,261.6,0.0,2151.5,24.5,100.0
2025-04-09 15:41:14,1646.0,499.1,0.0,2134.9,23.0,100.0
2025-04-09 15:46:14,1494.0,-17.2,706.5,2176.5,21.0,69.3
2025-04-09 15:51:15,1542.0,1.2,546.1,2077.3,21.0,74.3
2025-04-09 15:56:15,1543.0,-6.6,512.3,2039.1,21.5,75.5
2025-04-09 16:01:15,1578.0,-16.8,556.1,2102.3,21.5,75.1
2025-04-09 16:06:16,1701.0,-28.5,389.3,2046.8,22.0,82.3
2025-04-09 16:11:16,1745.0,-24.6,312.0,2027.3,22.0,86.0
2025-04-09 16:16:16,1757.0,-16.8,339.6,2078.5,22.5,84.7
2025-04-09 16:21:17,1817.0,-7.8,277.8,2087.8,23.0,87.7
2025-04-09 16:26:17,1451.0,-12.5,662.9,2080.8,23.0,69.9
2025-04-09 16:31:17,1320.0,-18.0,774.0,2055.7,23.5,64.0
2025-04-09 16:36:18,1234.0,-14.1,832.6,2035.2,23.5,60.5
2025-04-09 16:41:18,1168.0,-12.5,900.4,2038.4,24.0,57.3
2025-04-09 16:46:18,1210.0,-15.2,889.7,2068.9,24.0,58.4
2025-04-09 16:51:18,1098.0,-9.8,1037.3,2104.7,24.5,52.0
2025-04-09 16:56:19,996.0,-2.7,1085.1,2060.8,24.5,48.9
2025-04-09 17:01:19,846.0,-0.8,1200.7,2018.4,24.5,42.0
2025-04-09 17:06:19,771.0,-12.1,1315.3,2047.3,24.5,37.4
2025-04-09 17:11:19,692.0,-8.2,1399.8,2057.4,24.5,33.6
2025-04-09 17:16:20,627.0,-11.7,1458.3,2045.3,24.5,30.5
2025-04-09 17:21:21,564.0,-8.6,1554.9,2082.8,24.5,26.8
2025-04-09 17:26:21,526.0,-7.0,1555.2,2049.6,24.5,25.5
2025-04-09 17:31:21,498.0,-10.5,1476.8,1935.7,24.5,25.5
2025-04-09 17:36:21,476.0,-5.9,1446.8,1881.6,24.0,25.2
2025-04-09 17:41:21,461.0,-6.6,1458.0,1883.2,24.0,24.8
2025-04-09 17:46:22,444.0,5.1,1450.9,1864.4,24.5,23.8
2025-04-09 17:51:22,439.0,-10.9,1464.6,1868.2,24.5,22.9
2025-04-09 17:56:22,438.0,-21.1,1447.6,1848.2,24.5,22.9
2025-04-09 18:01:22,424.0,0.8,1504.7,1897.1,24.5,22.2
2025-04-09 18:06:22,387.0,-14.8,1618.1,1969.1,24.5,18.9
2025-04-09 18:11:23,331.0,0.4,1664.7,1951.3,24.0,16.6
2025-04-09 18:16:23,285.0,10.5,1698.4,1955.9,24.0,14.1
2025-04-09 18:21:23,246.0,-9.8,1737.0,1945.4,24.0,12.3
2025-04-09 18:26:23,211.0,0.4,1742.0,1922.6,24.0,10.7
2025-04-09 18:31:23,180.0,-7.8,1710.9,1854.6,24.0,9.4
2025-04-09 18:36:24,142.0,-10.5,1763.5,1861.7,24.0,7.0
2025-04-09 18:41:24,108.0,-10.2,1797.1,1867.7,24.0,5.5
2025-04-09 18:46:24,74.0,-4.7,1845.1,1888.0,24.5,3.8
2025-04-09 18:51:24,48.0,-2.0,1801.5,1802.4,24.5,2.4
2025-04-09 18:56:24,27.0,420.6,1412.2,1824.9,22.5,24.1
2025-04-09 19:01:25,9.0,424.1,1469.2,1868.4,20.5,22.9
2025-04-09 19:06:25,0,-447.9,2354.7,1858.9,19.5,0.0
2025-04-09 19:11:25,0,-454.5,2412.9,1919.0,20.5,0.0
2025-04-09 19:16:26,0,-14.1,1969.8,1917.3,21.5,0.0
2025-04-09 19:21:26,0,-14.1,1889.9,1843.2,21.5,0.0
2025-04-09 19:26:26,0,-7.0,1882.9,1836.7,22.5,0.0
2025-04-09 19:31:26,0,-10.5,1902.9,1856.9,22.5,0.0
2025-04-09 19:36:26,0,-3.5,1895.4,1837.2,23.0,0.0
2025-04-09 19:41:27,0,6.2,1891.5,1855.2,23.5,0.0
2025-04-09 19:46:28,0,-4.7,1880.8,1842.6,23.5,0.0
2025-04-09 19:51:28,0,-2.3,1895.6,1837.8,23.5,0.0
2025-04-09 19:56:28,0,-3.9,1918.0,1865.7,23.5,0.0
2025-04-09 20:01:28,0,-12.9,1830.8,1779.0,23.5,0.0
2025-04-09 20:06:28,0,-1.6,1859.3,1818.1,23.5,0.0
2025-04-09 20:11:29,0,10.9,1882.7,1842.1,23.5,0.0
2025-04-09 20:16:29,0,1.2,1873.0,1822.6,23.5,0.0
2025-04-09 20:21:29,0,-9.8,1823.5,1763.2,23.5,0.0
2025-04-09 20:26:29,0,-2.3,1832.2,1781.7,23.5,0.0
2025-04-09 20:31:30,0,-5.1,1809.2,1762.0,23.5,0.0
2025-04-09 20:36:30,0,-11.7,1869.7,1818.8,23.5,0.0
2025-04-09 20:41:30,0,-12.9,1866.5,1814.4,23.5,0.0
2025-04-09 20:46:30,0,2.7,1823.5,1778.0,23.5,0.0
2025-04-09 20:51:30,0,-0.8,1786.6,1743.5,23.5,0.0
2025-04-09 20:56:31,0,-11.3,1743.7,1702.3,23.5,0.0
2025-04-09 21:01:31,0,-0.4,1675.4,1636.9,23.5,0.0
2025-04-09 21:06:31,0,-2.3,1651.3,1601.6,23.5,0.0
2025-04-09 21:11:31,0,-2.0,1634.3,1593.2,23.5,0.0
2025-04-09 21:16:32,0,-9.4,1618.4,1569.4,23.5,0.0
2025-04-09 21:21:32,0,2.3,1633.7,1588.1,23.5,0.0
2025-04-09 21:26:32,0,-2.7,1602.4,1560.0,23.5,0.0
2025-04-09 21:31:32,0,-2.3,1579.3,1536.9,23.5,0.0
2025-04-09 21:36:32,0,-6.6,1561.0,1515.7,23.5,0.0
2025-04-09 21:41:33,0,-7.4,1543.8,1500.7,23.5,0.0
2025-04-09 21:46:33,0,-1.2,1506.6,1467.7,23.5,0.0
2025-04-09 21:51:33,0,2.0,1490.4,1451.3,23.5,0.0
2025-04-09 21:56:34,0,-8.2,1497.6,1439.6,23.5,0.0
2025-04-09 22:01:34,0,-30.8,1437.2,1370.2,23.0,0.0
2025-04-09 22:06:34,0,-4.3,1432.1,1394.5,23.0,0.0
2025-04-09 22:11:34,0,-14.8,1401.3,1349.6,23.5,0.0
2025-04-09 22:16:35,0,-16.8,1427.2,1377.2,23.5,0.0
2025-04-09 22:21:35,0,-5.5,1431.2,1389.6,23.5,0.0
2025-04-09 22:26:35,0,-8.2,1436.4,1390.1,23.0,0.0
2025-04-09 22:31:36,0,9.4,1388.1,1358.6,23.5,0.5
2025-04-09 22:36:36,0,-4.3,1366.4,1315.8,23.0,0.0
2025-04-09 22:41:37,0,2.7,1383.8,1347.5,23.0,0.0
2025-04-09 22:46:37,0,-3.1,1394.2,1354.9,23.0,0.0
2025-04-09 22:51:38,0,1.6,1337.3,1296.5,23.0,0.0
2025-04-09 22:56:38,0,-2.3,1282.8,1242.7,23.0,0.0
2025-04-09 23:01:39,0,-7.0,1251.7,1208.1,23.0,0.0
2025-04-09 23:09:08,0,-5.9,1373.7,1331.4,23.0,0.0
2025-04-09 23:14:09,0,2.0,1402.0,1362.5,23.0,0.0
2025-04-09 23:19:09,0,7.0,1367.8,1341.1,23.0,0.0
2025-04-09 23:24:09,0,2.0,1329.0,1296.1,23.0,0.0
2025-04-09 23:29:10,0,7.0,1224.4,1196.1,22.5,0.0
2025-04-09 23:34:11,0,5.1,1243.4,1210.3,22.5,0.0
2025-04-09 23:39:11,0,3.9,1228.0,1196.0,22.5,0.0
2025-04-09 23:44:11,0,7.4,1262.8,1228.9,22.5,0.0
2025-04-09 23:49:11,0,1.6,1268.4,1234.7,22.5,0.0
2025-04-09 23:54:11,0,4.3,1256.3,1218.1,22.5,0.2
2025-04-09 23:59:12,0,7.8,1282.5,1245.7,22.5,0.0
2025-04-10 00:04:12,0,3.1,1263.3,1229.1,22.5,0.0
2025-04-10 00:09:12,0,5.9,1195.2,1165.5,22.5,0.0
2025-04-10 00:14:12,0,0.4,1198.2,1161.0,22.5,0.0
2025-04-10 00:19:12,0,0.0,1244.8,1212.8,22.0,0.0
2025-04-10 00:24:13,0,0.4,1257.4,1220.7,22.0,0.0
2025-04-10 00:29:14,0,7.8,1207.0,1179.4,22.0,0.0
2025-04-10 00:34:14,0,5.9,1223.7,1185.0,22.0,0.0
2025-04-10 00:39:14,0,1.2,1235.0,1202.0,22.0,0.0
2025-04-10 00:44:14,0,3.1,1249.9,1210.7,22.0,0.0
2025-04-10 00:49:15,0,2.3,1208.1,1178.3,22.0,0.0
2025-04-10 00:54:15,0,2.0,1190.6,1157.5,22.0,0.0
2025-04-10 00:59:15,0,-7.8,1210.6,1169.7,22.0,0.0
2025-04-10 01:04:16,0,10.9,1180.9,1157.4,21.5,0.0
2025-04-10 01:09:16,0,6.2,1160.4,1128.5,21.5,0.0
2025-04-10 01:14:16,0,-7.0,1169.4,1123.8,21.5,0.0
2025-04-10 01:19:16,0,3.5,1165.1,1135.2,21.5,0.0
2025-04-10 01:24:16,0,10.5,1154.6,1118.5,21.5,0.0
2025-04-10 01:29:17,0,10.5,1167.5,1138.9,21.5,0.0
2025-04-10 01:34:17,0,5.9,1138.3,1109.7,21.5,0.0
2025-04-10 01:39:17,0,2.7,1141.8,1106.7,21.5,0.0
2025-04-10 01:44:18,0,3.5,1130.8,1095.8,21.5,0.0
2025-04-10 01:49:18,0,25.0,1123.1,1100.9,21.5,0.0
2025-04-10 01:54:18,0,-17.6,1136.2,1084.1,21.5,0.0
2025-04-10 01:59:18,0,27.3,1140.5,1133.6,21.5,0.0
2025-04-10 02:04:18,0,-10.2,1224.1,1172.4,21.5,0.0
2025-04-10 02:09:19,0,-10.5,1234.6,1189.6,21.5,0.0
2025-04-10 02:14:19,0,-11.7,1232.0,1184.2,21.5,0.0
2025-04-10 02:19:19,0,-10.2,1250.9,1197.5,21.5,0.0
2025-04-10 02:24:19,0,-13.7,1230.7,1185.0,21.5,0.0
2025-04-10 02:29:20,0,-11.7,1197.3,1153.5,21.5,0.0
2025-04-10 02:34:20,0,-10.9,1167.0,1122.6,21.5,0.0
2025-04-10 02:39:20,0,-9.8,1155.1,1105.9,21.5,0.0
2025-04-10 02:44:21,0,-6.2,1150.0,1102.5,21.5,0.0
2025-04-10 02:49:21,0,-5.9,1159.4,1114.5,21.5,0.0
2025-04-10 02:54:21,0,-6.2,1165.8,1125.4,21.5,0.0
2025-04-10 02:59:22,0,-9.8,1160.2,1115.8,21.5,0.0
2025-04-10 03:04:22,0,-2.7,1181.7,1143.4,21.5,0.0
2025-04-10 03:09:21,0,-7.0,1145.0,1103.0,21.5,0.0
2025-04-10 03:14:21,0,-9.8,1183.2,1130.5,21.5,0.0
2025-04-10 03:19:21,0,-1.6,1189.6,1141.1,21.5,0.0
2025-04-10 03:24:21,0,-8.2,1155.0,1109.6,21.5,0.0
2025-04-10 03:29:21,0,-4.3,1121.9,1075.0,21.5,0.0
2025-04-10 03:34:22,0,-8.6,1142.0,1100.4,21.5,0.0
2025-04-10 03:39:22,0,-8.2,1197.5,1157.6,21.5,0.0
2025-04-10 03:44:22,0,-14.1,1221.6,1171.0,21.5,0.0
2025-04-10 03:49:22,0,-13.3,1156.3,1107.3,21.5,0.0
2025-04-10 03:54:22,0,-2.3,1193.4,1154.9,21.5,0.0
2025-04-10 03:59:23,0,-8.2,1180.1,1135.3,21.5,0.0
2025-04-10 04:04:23,0,-9.8,1204.1,1155.9,21.5,0.0
2025-04-10 04:09:23,0,-8.6,1174.4,1112.9,21.5,0.0
2025-04-10 04:14:23,0,-16.4,1176.2,1116.3,21.5,0.0
2025-04-10 04:19:24,0,-11.3,1177.8,1128.3,21.5,0.0
2025-04-10 04:24:24,0,-4.3,1217.3,1174.9,21.5,0.0
2025-04-10 04:29:24,0,-39.4,1193.2,1118.1,21.5,0.0
2025-04-10 04:34:24,0,-9.8,1118.0,1076.1,21.5,0.0
2025-04-10 04:39:24,0,-10.9,1157.8,1112.1,21.5,0.0
2025-04-10 04:44:25,0,-0.8,1164.7,1120.0,21.5,0.0
2025-04-10 04:49:25,0,-5.5,1159.1,1119.5,21.5,0.0
2025-04-10 04:54:25,0,3.9,1156.5,1121.3,21.5,0.0
2025-04-10 04:59:25,0,-10.5,1152.8,1106.5,21.5,0.0
2025-04-10 05:04:26,0,-10.2,1169.8,1120.8,21.5,0.0
2025-04-10 05:09:26,0,-8.2,1271.6,1230.9,21.5,0.0
2025-04-10 05:14:26,0,-8.6,1260.0,1217.1,21.5,0.0
2025-04-10 05:19:26,0,-10.2,1292.4,1237.7,21.5,0.0
2025-04-10 05:24:27,0,-9.4,1285.1,1239.0,21.5,0.0
2025-04-10 05:29:27,0,-5.5,1252.6,1210.4,21.5,0.0
2025-04-10 05:34:27,0,-9.4,1266.4,1223.2,21.5,0.0
2025-04-10 05:39:27,0,-23.4,1339.6,1286.4,21.5,0.0
2025-04-10 05:44:28,0,-5.5,1327.7,1283.9,21.5,0.0
2025-04-10 05:49:28,0,-15.2,1347.1,1303.9,21.5,0.0
2025-04-10 05:54:28,0,-0.8,1308.2,1261.4,21.5,0.0
2025-04-10 05:59:29,0,-9.8,1327.7,1271.4,21.5,0.0
2025-04-10 06:04:29,0,-2.7,1300.2,1258.5,21.5,0.0
2025-04-10 06:09:29,0,-9.4,1304.3,1256.3,21.5,0.0
2025-04-10 06:14:29,0,-5.9,1268.5,1226.1,21.5,0.0
2025-04-10 06:19:30,0,2.3,1314.3,1277.9,21.5,0.0
2025-04-10 06:24:30,0,-9.8,1310.9,1264.6,21.5,0.0
2025-04-10 06:29:30,0,-6.2,1326.4,1284.1,21.5,0.0
2025-04-10 06:34:30,0,-10.9,1334.2,1281.4,21.5,0.0
2025-04-10 06:39:31,0,-4.3,1359.3,1320.0,21.5,0.0
2025-04-10 06:44:32,0,-4.7,1356.1,1312.3,21.5,0.0
2025-04-10 06:49:32,0,-7.8,1339.0,1294.6,21.5,0.0
2025-04-10 06:54:32,0,-2.0,1342.6,1299.2,21.5,0.0
2025-04-10 06:59:32,0,-11.7,1382.4,1330.9,21.5,0.0
2025-04-10 07:04:33,0,-10.9,1393.4,1345.8,21.5,0.0
2025-04-10 07:09:33,0,-8.2,1408.9,1359.9,21.5,0.0
2025-04-10 07:14:33,0,-4.3,1384.1,1338.7,21.5,0.0
2025-04-10 07:19:33,0,-6.6,1393.1,1350.5,21.0,0.0
2025-04-10 07:24:33,0,2.7,1436.8,1400.4,21.5,0.0
2025-04-10 07:29:34,29.0,-6.6,1411.8,1408.5,21.5,1.3
2025-04-10 07:34:34,54.0,-8.2,1409.1,1425.4,21.5,2.7
2025-04-10 07:39:34,73.0,-5.5,1372.2,1411.5,21.5,4.6
2025-04-10 07:44:34,97.0,-9.4,1340.5,1394.8,21.5,5.9
2025-04-10 07:49:35,137.0,-10.5,1352.6,1440.9,21.5,9.1
2025-04-10 07:54:35,177.0,-6.6,1333.0,1480.9,21.0,11.8
2025-04-10 07:59:35,214.0,-6.6,1326.3,1504.3,21.0,13.9
2025-04-10 08:04:35,245.0,-7.0,1328.9,1539.2,21.0,15.6
2025-04-10 08:09:36,293.0,-10.2,1319.6,1576.1,21.0,18.2
2025-04-10 08:14:36,330.0,-4.3,1249.0,1550.9,21.0,20.8
2025-04-10 08:19:36,335.0,-13.7,1181.7,1480.4,21.0,22.2
2025-04-10 08:24:36,335.0,-18.7,1144.2,1437.4,21.0,21.9
2025-04-10 08:29:36,329.0,-12.1,1169.0,1457.5,21.0,21.6
2025-04-10 08:34:37,315.0,-13.7,1203.9,1470.0,21.0,20.5
2025-04-10 08:39:37,396.0,-5.9,1113.8,1483.8,21.0,26.5
2025-04-10 08:44:37,507.0,-7.4,962.6,1443.3,21.0,0.0
2025-04-10 08:49:37,574.0,-11.7,931.3,1474.2,21.0,37.8
2025-04-10 08:54:38,662.0,-10.5,858.8,1490.0,21.0,32.6
2025-04-10 08:59:38,706.0,-4.3,839.1,1528.5,21.0,0.0
2025-04-10 09:04:38,692.0,-15.2,803.7,1465.0,21.0,46.8
2025-04-10 09:09:38,764.0,-0.8,740.8,1487.1,21.0,51.9
2025-04-10 09:14:39,873.0,-13.7,611.1,1449.9,21.0,95.0
2025-04-10 09:19:39,2681.0,-1494.5,295.7,1490.2,22.5,100.0
2025-04-10 09:24:39,3262.0,-1770.9,0.0,1508.0,25.5,100.0
2025-04-10 09:29:39,1949.0,-439.3,0.0,1518.0,27.5,100.0
2025-04-10 09:34:39,1278.0,302.6,0.0,1565.7,29.0,100.0
2025-04-10 09:39:40,3262.0,-1774.8,0.0,1487.4,30.5,100.0
2025-04-10 09:44:40,3297.0,-1783.0,0.0,1519.5,32.5,100.0
2025-04-10 09:49:40,2897.0,-1367.2,0.0,1534.3,35.5,100.0
2025-04-10 09:54:41,3332.0,-1785.8,0.0,1561.9,38.0,100.0
2025-04-10 09:59:41,3364.0,-1781.9,0.0,1577.2,41.0,100.0
2025-04-10 10:04:41,3366.0,-1783.8,0.0,1573.6,43.5,100.0
2025-04-10 10:09:41,3409.0,-1781.9,0.0,1627.3,46.0,100.0
2025-04-10 10:14:41,3466.0,-1784.2,0.0,1689.8,48.5,100.0
2025-04-10 10:19:42,2859.0,-1174.6,0.0,1662.0,51.0,100.0
2025-04-10 10:24:43,2425.0,-718.9,0.0,1685.0,52.5,100.0
2025-04-10 10:29:43,1812.0,-100.7,0.0,1689.4,53.5,100.0
2025-04-10 10:34:43,1379.0,449.1,0.0,1789.4,53.5,100.0
2025-04-10 10:39:43,1266.0,565.1,0.0,1800.3,52.5,100.0
2025-04-10 10:44:43,1359.0,474.5,0.0,1801.0,52.0,100.0
2025-04-10 10:49:44,1428.0,319.0,0.0,1722.2,51.0,100.0
2025-04-10 10:54:44,1279.0,482.3,0.0,1734.9,51.0,100.0
2025-04-10 10:59:44,1207.0,540.1,0.0,985.9,51.0,100.0
2025-04-10 11:04:44,1188.0,515.5,0.0,1455.1,51.0,100.0
2025-04-10 11:09:45,1250.0,460.8,0.0,965.4,50.0,100.0
2025-04-10 11:14:45,1307.0,426.8,0.0,1702.5,49.0,100.0
2025-04-10 11:19:45,1468.0,258.5,0.0,1704.0,48.0,100.0
2025-04-10 11:24:45,1871.0,-158.5,0.0,1697.0,49.0,100.0
2025-04-10 11:29:46,1814.0,-52.7,0.0,1734.9,49.5,100.0
2025-04-10 11:34:46,1758.0,41.8,0.0,1774.1,50.0,100.0
2025-04-10 11:39:46,2547.0,-792.7,0.0,1744.2,51.0,100.0
2025-04-10 11:44:47,1674.0,95.7,0.0,1748.6,52.0,100.0
2025-04-10 11:49:47,1452.0,356.9,0.0,1796.8,53.0,100.0
2025-04-10 11:54:48,1307.0,541.6,0.0,1829.6,52.5,100.0
2025-04-10 11:59:48,1266.0,547.9,0.0,1792.5,51.5,100.0
2025-04-10 12:04:49,1249.0,599.4,0.0,1838.0,50.5,100.0
2025-04-10 12:09:49,1261.0,530.3,0.0,1768.5,49.5,100.0
2025-04-10 12:14:49,1311.0,489.7,0.0,1775.2,48.5,100.0
2025-04-10 12:19:50,1392.0,424.1,0.0,1795.6,48.0,100.0
2025-04-10 12:24:50,1477.0,346.4,0.0,1806.3,47.5,100.0
2025-04-10 12:29:50,1642.0,180.8,0.0,1810.6,46.5,100.0
2025-04-10 12:34:50,1741.0,81.6,0.0,1819.5,45.5,100.0
2025-04-10 12:39:51,1854.0,-47.6,0.0,1793.7,45.0,100.0
2025-04-10 12:44:51,1921.0,-57.8,0.0,1850.1,44.5,100.0
2025-04-10 12:49:51,1912.0,-57.4,0.0,1848.1,44.5,100.0
2025-04-10 12:54:51,1880.0,-8.2,0.0,1869.3,44.0,100.0
2025-04-10 12:59:52,1879.0,5.5,0.0,1874.3,44.0,100.0
2025-04-10 13:04:52,1882.0,23.4,0.0,1884.6,44.0,100.0
2025-04-10 13:09:52,1848.0,119.9,0.0,1948.8,44.0,100.0
2025-04-10 13:14:52,1707.0,303.8,0.0,1973.1,43.0,98.5
2025-04-10 13:19:52,1608.0,460.8,0.0,2057.3,41.0,100.0
2025-04-10 13:24:53,1668.0,385.8,0.0,2049.2,39.0,100.0
2025-04-10 13:29:53,1973.0,32.0,0.0,1988.8,37.5,100.0
2025-04-10 13:34:53,1812.0,192.9,0.0,1996.5,37.5,100.0
2025-04-10 13:39:53,1707.0,228.8,0.0,1936.6,37.0,100.0
2025-04-10 13:44:54,1675.0,255.4,0.0,1929.8,36.0,100.0
2025-04-10 13:49:54,1756.0,213.2,0.0,1952.6,35.5,100.0
2025-04-10 13:54:55,1910.0,37.5,0.0,1952.1,35.5,100.0
2025-04-10 13:59:55,3242.0,-1339.4,0.0,1911.8,38.0,100.0
2025-04-10 14:04:55,3734.0,-1785.0,0.0,1952.9,46.0,100.0
2025-04-10 14:09:55,3469.0,-1530.8,0.0,1938.5,49.0,100.0
2025-04-10 14:14:55,3711.0,-1784.2,0.0,1930.7,51.5,100.0
2025-04-10 14:19:56,3655.0,-1701.4,0.0,1958.9,54.0,100.0
2025-04-10 14:24:56,3398.0,-1405.0,0.0,1993.5,56.5,98.9
2025-04-10 14:29:56,3495.0,-1500.7,0.0,1982.1,59.0,100.0
2025-04-10 14:34:56,3079.0,-1093.8,0.0,1989.6,61.0,100.0
2025-04-10 14:39:56,2872.0,-890.7,0.0,1983.0,63.0,100.0
2025-04-10 14:44:57,2808.0,-813.4,0.0,1978.2,64.5,100.0
2025-04-10 14:49:57,2542.0,-535.8,0.0,1992.5,66.0,100.0
2025-04-10 14:54:57,2327.0,-289.4,0.0,2016.0,67.0,100.0
2025-04-10 14:59:57,2689.0,-666.6,0.0,2019.3,68.0,100.0
2025-04-10 15:04:57,3318.0,-1270.3,0.0,2044.9,70.0,100.0
2025-04-10 15:09:58,2649.0,-611.5,0.0,2019.9,71.0,100.0
2025-04-10 15:14:58,2279.0,-213.2,0.0,2045.6,72.0,100.0
2025-04-10 15:19:58,2050.0,18.7,0.0,2047.7,72.0,100.0
2025-04-10 15:24:59,2001.0,28.9,0.0,2019.1,72.5,100.0
2025-04-10 15:29:59,2470.0,-456.5,0.0,1996.7,74.5,100.0
2025-04-10 15:34:59,3534.0,-1501.1,0.0,2019.8,77.0,100.0
2025-04-10 15:40:00,2638.0,-621.3,0.0,2001.0,78.5,100.0
2025-04-10 15:45:00,2325.0,-288.6,0.0,2010.2,79.5,100.0
2025-04-10 15:50:00,2288.0,-297.6,0.0,1967.1,80.5,100.0
2025-04-10 15:55:01,2570.0,-554.5,0.0,2004.0,80.5,100.0
2025-04-10 16:00:01,3799.0,-1725.2,0.0,2059.0,83.0,100.0
2025-04-10 16:05:02,3457.0,-1369.9,0.0,2076.7,84.5,100.0
2025-04-10 16:10:03,1527.0,617.4,0.0,2116.8,84.5,100.0
2025-04-10 16:15:03,1513.0,643.5,0.0,2129.7,84.0,100.0
2025-04-10 16:20:04,1467.0,572.1,0.0,2012.2,83.0,100.0
2025-04-10 16:25:05,1312.0,779.1,0.0,2057.9,82.0,100.0
2025-04-10 16:30:05,1125.0,961.8,0.0,2064.2,80.5,100.0
2025-04-10 16:35:06,979.0,1120.0,0.0,2075.7,79.0,100.0
2025-04-10 16:40:07,935.0,1140.7,0.0,2053.8,77.0,100.0
2025-04-10 16:45:07,871.0,1190.6,0.0,2024.2,75.5,100.0
